filename,modified_key,original_value,error_value,error_type,affected_module,impact_description,option,source_file,domain_density,token_set,param_name,param_in_repo
DU_case_046.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FDM,0,1,logical contradiction,PHY,PRACH message 1 FDM enabled will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.18181818181818182,"{'will', 'fail', 'prach', 'cause', 'logical', 'enabled', 'modulation', 'contradiction', '1', 'to', 'phy', 'message', 'fdm'}",prach_msg1_FDM,
DU_case_047.json,gNBs[0].servingCellConfigCommon[0].zeroCorrelationZoneConfig,13,0,out of range,PHY,Zero correlation zone configuration will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'will', 'correlation', 'fail', 'out', 'cause', 'zero', 'modulation', 'range', 'to', 'zone', 'phy', 'of', 'configuration'}",zeroCorrelationZoneConfig,
DU_case_048.json,gNBs[0].servingCellConfigCommon[0].preambleReceivedTargetPower,-96,0,out of range,PHY,Zero preamble received target power will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'will', 'target', 'fail', 'out', 'cause', 'received', 'preamble', 'zero', 'modulation', 'range', 'to', 'power', 'phy', 'of'}",preambleReceivedTargetPower,
DU_case_049.json,gNBs[0].servingCellConfigCommon[0].preambleTransMax,6,0,out of range,PHY,Zero preamble transmission maximum will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'will', 'fail', 'out', 'cause', 'preamble', 'zero', 'modulation', 'range', 'to', 'phy', 'of', 'transmission', 'maximum'}",preambleTransMax,
DU_case_050.json,gNBs[0].servingCellConfigCommon[0].powerRampingStep,1,0,out of range,PHY,Zero power ramping step will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'step', 'will', 'fail', 'out', 'cause', 'ramping', 'zero', 'modulation', 'range', 'to', 'power', 'phy', 'of'}",powerRampingStep,
DU_case_051.json,gNBs[0].servingCellConfigCommon[0].ra_ResponseWindow,4,0,out of range,PHY,Zero RA response window will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'will', 'response', 'ra', 'fail', 'out', 'cause', 'zero', 'modulation', 'range', 'to', 'phy', 'of', 'window'}",ra_ResponseWindow,
DU_case_052.json,gNBs[0].servingCellConfigCommon[0].ssb_perRACH_OccasionAndCB_PreamblesPerSSB_PR,4,0,out of range,PHY,Zero SSB per RACH occasion and CB preambles per SSB PR will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.17647058823529413,"{'occasion', 'ssb', 'pr', 'will', 'fail', 'out', 'cause', 'rach', 'zero', 'modulation', 'cb', 'range', 'preambles', 'to', 'and', 'per', 'phy', 'of'}",ssb_perRACH_OccasionAndCB_PreamblesPerSSB_PR,
DU_case_053.json,gNBs[0].servingCellConfigCommon[0].ssb_perRACH_OccasionAndCB_PreamblesPerSSB,15,0,out of range,PHY,Zero SSB per RACH occasion and CB preambles per SSB will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1875,"{'occasion', 'ssb', 'will', 'fail', 'out', 'cause', 'rach', 'zero', 'modulation', 'cb', 'range', 'preambles', 'to', 'and', 'per', 'phy', 'of'}",ssb_perRACH_OccasionAndCB_PreamblesPerSSB,
DU_case_054.json,gNBs[0].servingCellConfigCommon[0].ra_ContentionResolutionTimer,7,0,out of range,PHY,Zero RA contention resolution timer will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'resolution', 'will', 'ra', 'fail', 'out', 'cause', 'zero', 'contention', 'timer', 'modulation', 'range', 'to', 'phy', 'of'}",ra_ContentionResolutionTimer,
DU_case_055.json,gNBs[0].servingCellConfigCommon[0].rsrp_ThresholdSSB,19,0,out of range,PHY,Zero RSRP threshold SSB will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.2,"{'rsrp', 'ssb', 'will', 'fail', 'out', 'cause', 'zero', 'threshold', 'modulation', 'range', 'to', 'phy', 'of'}",rsrp_ThresholdSSB,
DU_case_056.json,gNBs[0].servingCellConfigCommon[0].prach_RootSequenceIndex_PR,2,0,out of range,PHY,Zero PRACH root sequence index PR will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.16666666666666666,"{'root', 'pr', 'will', 'fail', 'prach', 'out', 'cause', 'zero', 'index', 'modulation', 'range', 'to', 'phy', 'of', 'sequence'}",prach_RootSequenceIndex_PR,
DU_case_057.json,gNBs[0].servingCellConfigCommon[0].prach_RootSequenceIndex,1,0,out of range,PHY,Zero PRACH root sequence index will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.18181818181818182,"{'root', 'will', 'fail', 'prach', 'out', 'cause', 'zero', 'index', 'modulation', 'range', 'to', 'phy', 'of', 'sequence'}",prach_RootSequenceIndex,
DU_case_058.json,gNBs[0].servingCellConfigCommon[0].msg1_SubcarrierSpacing,1,0,out of range,PHY,Zero message 1 subcarrier spacing will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'will', 'fail', 'out', 'cause', 'zero', 'modulation', 'subcarrier', 'range', '1', 'to', 'of', 'phy', 'message', 'spacing'}",msg1_SubcarrierSpacing,
DU_case_059.json,gNBs[0].servingCellConfigCommon[0].restrictedSetConfig,0,1,logical contradiction,PHY,Restricted set configuration enabled will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'set', 'restricted', 'will', 'fail', 'cause', 'logical', 'enabled', 'modulation', 'contradiction', 'to', 'phy', 'configuration'}",restrictedSetConfig,
DU_case_060.json,gNBs[0].servingCellConfigCommon[0].msg3_DeltaPreamble,1,0,out of range,PHY,Zero message 3 delta preamble will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'will', 'fail', 'out', 'cause', '3', 'zero', 'preamble', 'modulation', 'range', 'to', 'delta', 'of', 'phy', 'message'}",msg3_DeltaPreamble,
DU_case_061.json,gNBs[0].servingCellConfigCommon[0].p0_NominalWithGrant,-90,0,out of range,PHY,Zero P0 nominal with grant will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'nominal', 'will', 'p0', 'grant', 'fail', 'cause', 'out', 'zero', 'modulation', 'range', 'with', 'to', 'phy', 'of'}",p0_NominalWithGrant,
DU_case_062.json,gNBs[0].servingCellConfigCommon[0].pucchGroupHopping,0,1,logical contradiction,PHY,PUCCH group hopping enabled will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.2,"{'will', 'fail', 'phy', 'cause', 'logical', 'enabled', 'modulation', 'hopping', 'contradiction', 'to', 'pucch', 'group'}",pucchGroupHopping,
DU_case_063.json,gNBs[0].servingCellConfigCommon[0].hoppingId,40,0,out of range,PHY,Zero hopping ID will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1111111111111111,"{'will', 'fail', 'out', 'cause', 'zero', 'id', 'modulation', 'hopping', 'range', 'to', 'phy', 'of'}",hoppingId,
DU_case_064.json,gNBs[0].servingCellConfigCommon[0].p0_nominal,-90,0,out of range,PHY,Zero P0 nominal will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1111111111111111,"{'nominal', 'will', 'p0', 'fail', 'out', 'cause', 'zero', 'modulation', 'range', 'to', 'phy', 'of'}",p0_nominal,
DU_case_065.json,gNBs[0].servingCellConfigCommon[0].ssb_PositionsInBurst_Bitmap,1,0,out of range,PHY,Zero SSB positions in burst bitmap will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.16666666666666666,"{'ssb', 'will', 'fail', 'in', 'out', 'positions', 'cause', 'zero', 'bitmap', 'modulation', 'range', 'to', 'burst', 'phy', 'of'}",ssb_PositionsInBurst_Bitmap,
DU_case_066.json,gNBs[0].servingCellConfigCommon[0].ssb_periodicityServingCell,2,0,out of range,PHY,Zero SSB periodicity serving cell will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.18181818181818182,"{'ssb', 'will', 'cell', 'fail', 'out', 'cause', 'zero', 'serving', 'periodicity', 'modulation', 'range', 'to', 'phy', 'of'}",ssb_periodicityServingCell,
DU_case_067.json,gNBs[0].servingCellConfigCommon[0].dmrs_TypeA_Position,0,1,logical contradiction,PHY,DMRS type A position enabled will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.18181818181818182,"{'a', 'dmrs', 'will', 'fail', 'cause', 'position', 'logical', 'enabled', 'modulation', 'contradiction', 'type', 'to', 'phy'}",dmrs_TypeA_Position,
DU_case_068.json,gNBs[0].servingCellConfigCommon[0].subcarrierSpacing,1,0,out of range,PHY,Zero subcarrier spacing will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1111111111111111,"{'will', 'fail', 'out', 'cause', 'zero', 'modulation', 'subcarrier', 'range', 'to', 'phy', 'of', 'spacing'}",subcarrierSpacing,
DU_case_069.json,gNBs[0].servingCellConfigCommon[0].referenceSubcarrierSpacing,1,0,out of range,PHY,Zero reference subcarrier spacing will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'reference', 'will', 'fail', 'out', 'cause', 'zero', 'modulation', 'subcarrier', 'range', 'to', 'phy', 'of', 'spacing'}",referenceSubcarrierSpacing,
DU_case_070.json,gNBs[0].servingCellConfigCommon[0].dl_UL_TransmissionPeriodicity,6,0,out of range,PHY,Zero DL UL transmission periodicity will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'ul', 'will', 'fail', 'out', 'cause', 'zero', 'periodicity', 'modulation', 'range', 'to', 'of', 'phy', 'dl', 'transmission'}",dl_UL_TransmissionPeriodicity,
DU_case_071.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSlots,7,0,out of range,PHY,Zero number of downlink slots will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'downlink', 'will', 'fail', 'out', 'cause', 'zero', 'modulation', 'slots', 'to', 'range', 'number', 'phy', 'of'}",nrofDownlinkSlots,
DU_case_072.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSymbols,6,0,out of range,PHY,Zero number of downlink symbols will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'downlink', 'symbols', 'will', 'fail', 'out', 'cause', 'zero', 'modulation', 'range', 'to', 'number', 'phy', 'of'}",nrofDownlinkSymbols,
DU_case_073.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSlots,2,0,out of range,PHY,Zero number of uplink slots will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'will', 'fail', 'out', 'cause', 'zero', 'modulation', 'slots', 'of', 'to', 'range', 'number', 'phy', 'uplink'}",nrofUplinkSlots,
DU_case_074.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSymbols,4,0,out of range,PHY,Zero number of uplink symbols will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'symbols', 'will', 'fail', 'out', 'cause', 'zero', 'modulation', 'range', 'of', 'to', 'number', 'phy', 'uplink'}",nrofUplinkSymbols,
DU_case_075.json,gNBs[0].servingCellConfigCommon[0].ssPBCH_BlockPower,-25,0,out of range,PHY,Zero SS PBCH block power will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'pbch', 'will', 'fail', 'out', 'cause', 'zero', 'modulation', 'range', 'to', 'of', 'ss', 'power', 'phy', 'block'}",ssPBCH_BlockPower,
DU_case_076.json,gNBs[0].SCTP.SCTP_INSTREAMS,2,1,logical contradiction,SCTP,Invalid number of streams will cause SCTP to fail connection establishment.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'establishment', 'invalid', 'will', 'sctp', 'fail', 'cause', 'logical', 'contradiction', 'to', 'connection', 'number', 'of', 'streams'}",SCTP_INSTREAMS,
DU_case_077.json,gNBs[0].SCTP.SCTP_OUTSTREAMS,2,1,logical contradiction,SCTP,Invalid number of outstreams will cause SCTP to fail connection establishment.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'establishment', 'invalid', 'will', 'sctp', 'fail', 'cause', 'logical', 'contradiction', 'to', 'connection', 'number', 'of', 'outstreams'}",SCTP_OUTSTREAMS,
DU_case_078.json,MACRLCs[0].num_cc,1,2,out of range,MAC,Invalid number of CC will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'invalid', 'will', 'mac', 'fail', 'out', 'cause', 'scheduling', 'cc', 'range', 'to', 'number', 'of'}",num_cc,
DU_case_079.json,MACRLCs[0].tr_s_preference,local_L1,invalid,invalid enum,MAC,Invalid TR-S preference will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'s', 'invalid', 'will', 'mac', 'fail', 'cause', 'scheduling', 'tr', 'enum', 'to', 'preference'}",tr_s_preference,
DU_case_080.json,MACRLCs[0].tr_n_preference,f1,invalid,invalid enum,MAC,Invalid TR-N preference will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'invalid', 'will', 'mac', 'fail', 'cause', 'scheduling', 'tr', 'enum', 'to', 'n', 'preference'}",tr_n_preference,
DU_case_081.json,MACRLCs[0].local_n_address,127.0.0.3,invalid,invalid format,MAC,Invalid local N address will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'invalid', 'will', 'n', 'mac', 'fail', 'cause', 'scheduling', 'format', 'to', 'local', 'address'}",local_n_address,
DU_case_082.json,MACRLCs[0].remote_n_address,127.0.0.5,invalid,invalid format,MAC,Invalid remote N address will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'invalid', 'will', 'n', 'mac', 'fail', 'cause', 'scheduling', 'format', 'to', 'remote', 'address'}",remote_n_address,
DU_case_083.json,MACRLCs[0].local_n_portc,500,0,out of range,MAC,Zero local N port C will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'will', 'c', 'mac', 'port', 'fail', 'cause', 'out', 'scheduling', 'zero', 'range', 'to', 'local', 'of', 'n'}",local_n_portc,
DU_case_084.json,MACRLCs[0].local_n_portd,2152,0,out of range,MAC,Zero local N port D will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'d', 'will', 'mac', 'fail', 'port', 'out', 'cause', 'scheduling', 'zero', 'range', 'to', 'local', 'of', 'n'}",local_n_portd,
DU_case_085.json,MACRLCs[0].remote_n_portc,501,0,out of range,MAC,Zero remote N port C will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'will', 'c', 'mac', 'port', 'fail', 'cause', 'out', 'scheduling', 'zero', 'range', 'to', 'remote', 'of', 'n'}",remote_n_portc,
DU_case_086.json,MACRLCs[0].remote_n_portd,2152,0,out of range,MAC,Zero remote N port D will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'d', 'will', 'mac', 'fail', 'port', 'out', 'cause', 'scheduling', 'zero', 'range', 'to', 'remote', 'of', 'n'}",remote_n_portd,
DU_case_087.json,L1s[0].num_cc,1,0,out of range,L1,Zero number of CC will cause L1 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'will', 'fail', 'out', 'operation', 'cause', 'zero', 'l1', 'cc', 'range', 'to', 'number', 'of'}",num_cc,
DU_case_088.json,L1s[0].tr_n_preference,local_mac,invalid,invalid enum,L1,Invalid TR-N preference will cause L1 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'invalid', 'will', 'fail', 'cause', 'tr', 'l1', 'enum', 'to', 'operation', 'n', 'preference'}",tr_n_preference,
DU_case_089.json,L1s[0].prach_dtx_threshold,120,0,out of range,L1,Zero PRACH DTX threshold will cause L1 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'will', 'dtx', 'prach', 'fail', 'out', 'cause', 'zero', 'threshold', 'l1', 'range', 'to', 'operation', 'of'}",prach_dtx_threshold,
DU_case_090.json,L1s[0].pucch0_dtx_threshold,150,0,out of range,L1,Zero PUCCH 0 DTX threshold will cause L1 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'will', 'dtx', 'fail', 'operation', 'out', 'cause', '0', 'zero', 'threshold', 'l1', 'range', 'to', 'pucch', 'of'}",pucch0_dtx_threshold,
DU_case_091.json,L1s[0].ofdm_offset_divisor,8,0,out of range,L1,Zero OFDM offset divisor will cause L1 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'will', 'fail', 'out', 'cause', 'zero', 'l1', 'offset', 'range', 'to', 'ofdm', 'operation', 'divisor', 'of'}",ofdm_offset_divisor,
DU_case_092.json,RUs[0].local_rf,yes,no,logical contradiction,RU,Local RF disabled will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'disabled', 'will', 'rf', 'ru', 'fail', 'cause', 'logical', 'contradiction', 'to', 'operation', 'local'}",local_rf,
DU_case_093.json,RUs[0].nb_tx,4,0,out of range,RU,Zero number of TX will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'will', 'ru', 'fail', 'operation', 'out', 'cause', 'zero', 'range', 'to', 'number', 'of', 'tx'}",nb_tx,
DU_case_094.json,RUs[0].bands,[78],[79],out of range,RU,Invalid frequency band will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'invalid', 'will', 'band', 'ru', 'fail', 'operation', 'cause', 'out', 'range', 'to', 'frequency', 'of'}",bands,
DU_case_095.json,RUs[0].max_pdschReferenceSignalPower,-27,0,out of range,RU,Zero maximum PDSCH reference signal power will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'reference', 'will', 'ru', 'fail', 'out', 'cause', 'pdsch', 'zero', 'range', 'to', 'power', 'operation', 'signal', 'of', 'maximum'}",max_pdschReferenceSignalPower,
DU_case_096.json,RUs[0].max_rxgain,114,0,out of range,RU,Zero maximum RX gain will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'will', 'ru', 'fail', 'out', 'cause', 'zero', 'rx', 'range', 'to', 'operation', 'of', 'gain', 'maximum'}",max_rxgain,
DU_case_097.json,RUs[0].sf_extension,0,1,logical contradiction,RU,SF extension enabled will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'sf', 'will', 'ru', 'fail', 'cause', 'logical', 'enabled', 'extension', 'contradiction', 'to', 'operation'}",sf_extension,
DU_case_098.json,RUs[0].eNB_instances,[0],[1],out of range,RU,Invalid eNB instance will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'invalid', 'will', 'ru', 'fail', 'out', 'cause', 'range', 'instance', 'enb', 'to', 'operation', 'of'}",eNB_instances,
DU_case_099.json,RUs[0].clock_src,internal,external,logical contradiction,RU,External clock source will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'source', 'will', 'ru', 'fail', 'operation', 'cause', 'logical', 'external', 'contradiction', 'to', 'clock'}",clock_src,
DU_case_100.json,RUs[0].ru_thread_core,6,0,out of range,RU,Zero RU thread core will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'will', 'ru', 'fail', 'out', 'cause', 'zero', 'core', 'thread', 'to', 'range', 'operation', 'of'}",ru_thread_core,
du_gnb_case_001.json,gNBs[0].tracking_area_code,1,0,out of range,NGAP,"Reserved TAC value 0x0000 causes NGAP registration failure in openair3/NGAP/ngap_gNB_handlers.c during NGSetupRequest, as TAC validation rejects reserved values per TS 38.413",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.12,"{'value', 'ts', 'of', 'as', 'causes', 'during', 'ngap_gnb_handlers', 'tac', '0x0000', 'per', 'ngap', 'c', 'validation', 'range', 'in', 'out', 'openair3', '413', 'failure', 'registration', 'reserved', 'rejects', 'ngsetuprequest', '38', 'values'}",tracking_area_code,
du_gnb_case_002.json,gNBs[0].tracking_area_code,1,65534,out of range,NGAP,"Reserved TAC value 0xFFFE causes NGAP registration rejection in RCconfig_RRC validation checks in openair2/GNB_APP/gnb_config.c, violating TS 38.413 reserved value constraints",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.041666666666666664,"{'rcconfig_rrc', 'value', 'openair2', 'violating', 'ts', 'checks', 'of', 'causes', 'tac', 'ngap', 'rejection', 'c', 'validation', 'gnb_config', 'range', 'constraints', 'in', 'out', '0xfffe', '413', 'gnb_app', 'registration', 'reserved', '38'}",tracking_area_code,
du_gnb_case_003.json,gNBs[0].servingCellConfigCommon[0].pucchGroupHopping,0,3,invalid enum,RRC,"Invalid enum value 3 for pucchGroupHopping (valid: 0=neither, 1=group hopping, 2=sequence hopping) breaks PUCCH config mapping in openair2/RRC/NR/MESSAGES/asn1_msg.c when encoding NR_PUCCH_ConfigCommon",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.06896551724137931,"{'nr_pucch_configcommon', 'asn1_msg', 'rrc', 'value', '3', 'openair2', 'hopping', 'messages', 'pucchgrouphopping', 'for', 'invalid', 'valid', '0', 'enum', 'encoding', 'nr', 'pucch', 'group', '2', 'sequence', 'c', 'mapping', '1', 'config', 'neither', 'breaks', 'in', 'when'}",pucchGroupHopping,
du_gnb_case_004.json,gNBs[0].servingCellConfigCommon[0].dmrs_TypeA_Position,0,2,invalid enum,PHY,"Invalid DMRS TypeA position value 2 (valid: 0=pos2, 1=pos3) causes PHY resource mapping failure in openair1/PHY/NR_TRANSPORT/nr_pdsch.c during DMRS symbol placement calculation",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.14814814814814814,"{'dmrs', 'value', 'calculation', 'phy', 'nr_pdsch', 'invalid', 'valid', 'symbol', 'causes', 'during', '0', 'openair1', 'enum', 'typea', 'nr_transport', '2', 'c', 'placement', 'resource', 'mapping', '1', 'in', 'position', 'pos2', 'failure', 'pos3'}",dmrs_TypeA_Position,
du_gnb_case_005.json,MACRLCs[0].num_cc,1,one,wrong type,MAC,"String 'one' instead of integer for num_cc causes type mismatch in common/config/config_userapi.c parsing, leading to CC allocation failure in openair2/LAYER2/NR_MAC_gNB/config.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.0,"{'nr_mac_gnb', 'mac', 'openair2', 'mismatch', 'of', 'num_cc', 'for', 'causes', 'parsing', 'string', 'cc', 'c', 'type', 'config', 'config_userapi', 'to', 'allocation', 'layer2', 'integer', 'in', 'failure', 'leading', 'one', 'common', 'wrong', 'instead'}",num_cc,
du_gnb_case_006.json,MACRLCs[0].local_n_portc,500,500,wrong type,F1AP,"String port number instead of integer breaks UDP socket initialization in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c, preventing F1-C interface binding",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.0,"{'interface', 'udp', 'of', 'port', 'string', 'targets', 'arch', 'binding', 'f1ap', 'c', 'initialization', 'type', 'userspace', 'socket', 'number', 'ethernet', 'eth_udp', 'lib', 'breaks', 'integer', 'in', 'preventing', 'f1', 'wrong', 'instead'}",local_n_portc,
du_gnb_case_007.json,MACRLCs[0].local_n_address,127.0.0.3,127.0.0.999,invalid format,F1AP,"Invalid IPv4 address format causes socket bind failure in common/utils/network_utils.c, preventing F1-C interface initialization",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.0,"{'invalid', 'utils', 'c', 'in', 'causes', 'ipv4', 'network_utils', 'interface', 'initialization', 'bind', 'failure', 'format', 'preventing', 'f1', 'common', 'f1ap', 'socket', 'address'}",local_n_address,
du_gnb_case_008.json,rfsimulator.serveraddr,server,999.999.999.999,invalid format,PHY,"Invalid IPv4 address format breaks RF simulator socket connection in targets/RT/USER/rfsim.c, causing PHY initialization failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.05263157894736842,"{'format', 'connection', 'phy', 'invalid', 'targets', 'causing', 'rt', 'user', 'c', 'rfsim', 'ipv4', 'initialization', 'socket', 'breaks', 'rf', 'in', 'failure', 'simulator', 'address'}",serveraddr,
